Customer_Id,Max of transaction_date,Count of transaction_date,Sum of profit,R,F,M,rfm_group,rfm_score,value
3167,43026,4,"$3,439 ",4,2,7,"4,2,7",2.2,Low
2175,43041,4,"$3,174 ",4,2,6,"4,2,6",2.0,Low
3214,43031,4,"$2,970 ",4,2,6,"4,2,6",2.0,Low
150,43024,4,"$2,447 ",4,2,5,"4,2,5",1.8,Low
268,43030,4,"$2,713 ",4,2,5,"4,2,5",1.8,Low
1439,43034,4,"$2,597 ",4,2,5,"4,2,5",1.8,Low
1741,43035,4,"$2,725 ",4,2,5,"4,2,5",1.8,Low
1960,43030,4,"$2,690 ",4,2,5,"4,2,5",1.8,Low
2119,43032,4,"$2,795 ",4,2,5,"4,2,5",1.8,Low
2322,43032,4,"$2,585 ",4,2,5,"4,2,5",1.8,Low
3294,43037,4,"$2,827 ",4,2,5,"4,2,5",1.8,Low
114,43029,4,"$2,195 ",4,2,4,"4,2,4",1.7,Low
663,43026,4,"$2,133 ",4,2,4,"4,2,4",1.7,Low
740,43038,4,"$2,084 ",4,2,4,"4,2,4",1.7,Low
1180,43040,4,"$2,305 ",4,2,4,"4,2,4",1.7,Low
1225,43041,4,"$2,079 ",4,2,4,"4,2,4",1.7,Low
1490,43031,4,"$2,183 ",4,2,4,"4,2,4",1.7,Low
1573,43035,4,"$2,237 ",4,2,4,"4,2,4",1.7,Low
1977,43039,4,"$2,080 ",4,2,4,"4,2,4",1.7,Low
2342,43034,4,"$2,093 ",4,2,4,"4,2,4",1.7,Low
836,43027,4,"$1,768 ",4,2,3,"4,2,3",1.5,Very Low
1114,43035,4,"$1,774 ",4,2,3,"4,2,3",1.5,Very Low
2567,43028,4,"$1,830 ",4,2,3,"4,2,3",1.5,Very Low
2700,43028,4,"$1,652 ",4,2,3,"4,2,3",1.5,Very Low
3311,43034,4,"$1,705 ",4,2,3,"4,2,3",1.5,Very Low
96,43029,4,"$1,135 ",4,2,2,"4,2,2",1.3,Very Low
497,43040,4,"$1,061 ",4,2,2,"4,2,2",1.3,Very Low
961,43035,4,"$1,035 ",4,2,2,"4,2,2",1.3,Very Low
1085,43035,4,"$1,082 ",4,2,2,"4,2,2",1.3,Very Low
1139,43030,4,"$1,435 ",4,2,2,"4,2,2",1.3,Very Low
1187,43041,4,"$1,131 ",4,2,2,"4,2,2",1.3,Very Low
1251,43038,4,"$1,481 ",4,2,2,"4,2,2",1.3,Very Low
1784,43028,4,"$1,239 ",4,2,2,"4,2,2",1.3,Very Low
1900,43032,4,"$1,017 ",4,2,2,"4,2,2",1.3,Very Low
1958,43030,4,"$1,091 ",4,2,2,"4,2,2",1.3,Very Low
2206,43041,4,"$1,465 ",4,2,2,"4,2,2",1.3,Very Low
2262,43024,4,"$1,503 ",4,2,2,"4,2,2",1.3,Very Low
2568,43027,4,"$1,233 ",4,2,2,"4,2,2",1.3,Very Low
2738,43040,4,"$1,177 ",4,2,2,"4,2,2",1.3,Very Low
2781,43026,4,"$1,289 ",4,2,2,"4,2,2",1.3,Very Low
567,43039,4,$440 ,4,2,1,"4,2,1",1.2,Very Low
810,43031,4,$945 ,4,2,1,"4,2,1",1.2,Very Low
863,43030,4,$704 ,4,2,1,"4,2,1",1.2,Very Low
1278,43035,4,$722 ,4,2,1,"4,2,1",1.2,Very Low
2348,43039,4,$832 ,4,2,1,"4,2,1",1.2,Very Low
2483,43030,4,$859 ,4,2,1,"4,2,1",1.2,Very Low
2593,43039,4,$938 ,4,2,1,"4,2,1",1.2,Very Low
3101,43038,4,$615 ,4,2,1,"4,2,1",1.2,Very Low
3248,43041,4,$872 ,4,2,1,"4,2,1",1.2,Very Low
2893,43040,3,"$3,534 ",4,1,7,"4,1,7",2.0,Low
1612,43032,2,"$2,933 ",4,1,6,"4,1,6",1.8,Low
1649,43028,2,"$2,891 ",4,1,6,"4,1,6",1.8,Low
2343,43037,3,"$3,276 ",4,1,6,"4,1,6",1.8,Low
1354,43025,3,"$2,465 ",4,1,5,"4,1,5",1.7,Low
2231,43035,3,"$2,685 ",4,1,5,"4,1,5",1.7,Low
2998,43033,3,"$2,512 ",4,1,5,"4,1,5",1.7,Low
3459,43033,3,"$2,667 ",4,1,5,"4,1,5",1.7,Low
63,43031,3,"$2,190 ",4,1,4,"4,1,4",1.5,Very Low
571,43027,3,"$2,285 ",4,1,4,"4,1,4",1.5,Very Low
1212,43028,3,"$2,332 ",4,1,4,"4,1,4",1.5,Very Low
1391,43036,3,"$2,284 ",4,1,4,"4,1,4",1.5,Very Low
2834,43033,3,"$2,116 ",4,1,4,"4,1,4",1.5,Very Low
3097,43039,3,"$2,427 ",4,1,4,"4,1,4",1.5,Very Low
3171,43024,3,"$2,073 ",4,1,4,"4,1,4",1.5,Very Low
3456,43036,3,"$2,400 ",4,1,4,"4,1,4",1.5,Very Low
441,43037,3,"$1,751 ",4,1,3,"4,1,3",1.3,Very Low
455,43032,3,"$1,601 ",4,1,3,"4,1,3",1.3,Very Low
510,43040,2,"$1,695 ",4,1,3,"4,1,3",1.3,Very Low
702,43037,3,"$1,906 ",4,1,3,"4,1,3",1.3,Very Low
880,43037,3,"$1,752 ",4,1,3,"4,1,3",1.3,Very Low
895,43038,3,"$1,867 ",4,1,3,"4,1,3",1.3,Very Low
1756,43037,3,"$2,046 ",4,1,3,"4,1,3",1.3,Very Low
1789,43039,3,"$2,067 ",4,1,3,"4,1,3",1.3,Very Low
1904,43032,3,"$1,605 ",4,1,3,"4,1,3",1.3,Very Low
2047,43032,2,"$1,953 ",4,1,3,"4,1,3",1.3,Very Low
2216,43025,3,"$1,645 ",4,1,3,"4,1,3",1.3,Very Low
2644,43039,2,"$1,607 ",4,1,3,"4,1,3",1.3,Very Low
2900,43038,3,"$2,041 ",4,1,3,"4,1,3",1.3,Very Low
3069,43029,3,"$1,775 ",4,1,3,"4,1,3",1.3,Very Low
358,43029,2,"$1,406 ",4,1,2,"4,1,2",1.2,Very Low
535,43026,2,"$1,262 ",4,1,2,"4,1,2",1.2,Very Low
1146,43026,2,"$1,294 ",4,1,2,"4,1,2",1.2,Very Low
1268,43032,3,"$1,318 ",4,1,2,"4,1,2",1.2,Very Low
1543,43025,3,"$1,359 ",4,1,2,"4,1,2",1.2,Very Low
2334,43030,3,"$1,316 ",4,1,2,"4,1,2",1.2,Very Low
2670,43041,3,"$1,311 ",4,1,2,"4,1,2",1.2,Very Low
2784,43025,3,"$1,075 ",4,1,2,"4,1,2",1.2,Very Low
3019,43035,3,"$1,139 ",4,1,2,"4,1,2",1.2,Very Low
3281,43040,2,$988 ,4,1,2,"4,1,2",1.2,Very Low
169,43038,3,$696 ,4,1,1,"4,1,1",1.0,Very Low
282,43030,2,$624 ,4,1,1,"4,1,1",1.0,Very Low
493,43024,3,$152 ,4,1,1,"4,1,1",1.0,Very Low
1248,43032,1,$183 ,4,1,1,"4,1,1",1.0,Very Low
1911,43038,2,$689 ,4,1,1,"4,1,1",1.0,Very Low
1920,43033,2,$90 ,4,1,1,"4,1,1",1.0,Very Low
2107,43035,2,$893 ,4,1,1,"4,1,1",1.0,Very Low
2395,43037,1,$58 ,4,1,1,"4,1,1",1.0,Very Low
2423,43040,1,$51 ,4,1,1,"4,1,1",1.0,Very Low
2950,43024,3,$646 ,4,1,1,"4,1,1",1.0,Very Low
3144,43035,3,$665 ,4,1,1,"4,1,1",1.0,Very Low
3308,43032,3,$953 ,4,1,1,"4,1,1",1.0,Very Low
3392,43025,1,$115 ,4,1,1,"4,1,1",1.0,Very Low
3396,43028,2,$120 ,4,1,1,"4,1,1",1.0,Very Low
3466,43031,3,$273 ,4,1,1,"4,1,1",1.0,Very Low
1619,43015,10,"$7,032 ",3,10,10,"3,10,10",3.8,High
1686,43021,10,"$5,673 ",3,10,10,"3,10,10",3.8,High
2353,43018,10,"$4,843 ",3,10,9,"3,10,9",3.7,High
892,43009,10,"$3,942 ",3,10,8,"3,10,8",3.5,Middle
1946,43011,13,"$4,064 ",3,10,8,"3,10,8",3.5,Middle
2121,43010,10,"$4,204 ",3,10,8,"3,10,8",3.5,Middle
2307,43018,11,"$3,887 ",3,10,8,"3,10,8",3.5,Middle
2638,43016,10,"$4,047 ",3,10,8,"3,10,8",3.5,Middle
3304,43021,10,"$4,236 ",3,10,8,"3,10,8",3.5,Middle
3447,43016,11,"$4,324 ",3,10,8,"3,10,8",3.5,Middle
1952,43023,10,"$2,883 ",3,10,6,"3,10,6",3.2,Middle
1683,43017,9,"$5,995 ",3,9,10,"3,9,10",3.7,High
2347,43012,9,"$5,640 ",3,9,10,"3,9,10",3.7,High
385,43021,9,"$5,221 ",3,9,9,"3,9,9",3.5,Middle
2885,43005,9,"$4,839 ",3,9,9,"3,9,9",3.5,Middle
2951,43014,9,"$4,730 ",3,9,9,"3,9,9",3.5,Middle
919,43019,9,"$4,459 ",3,9,8,"3,9,8",3.3,Middle
1200,43020,9,"$4,075 ",3,9,8,"3,9,8",3.3,Middle
1307,43009,9,"$4,527 ",3,9,8,"3,9,8",3.3,Middle
479,43023,9,"$3,335 ",3,9,7,"3,9,7",3.2,Middle
125,43016,9,"$3,304 ",3,9,6,"3,9,6",3.0,Middle
304,43019,9,"$2,785 ",3,9,5,"3,9,5",2.8,Middle
749,43019,9,"$1,831 ",3,9,3,"3,9,3",2.5,Low
48,43017,8,"$5,561 ",3,8,10,"3,8,10",3.5,Middle
665,43014,8,"$6,260 ",3,8,10,"3,8,10",3.5,Middle
1832,43015,8,"$5,740 ",3,8,10,"3,8,10",3.5,Middle
2894,43013,8,"$7,095 ",3,8,10,"3,8,10",3.5,Middle
3460,43019,8,"$7,585 ",3,8,10,"3,8,10",3.5,Middle
897,43001,8,"$4,883 ",3,8,9,"3,8,9",3.3,Middle
2001,43013,8,"$5,348 ",3,8,9,"3,8,9",3.3,Middle
2140,43001,8,"$4,700 ",3,8,9,"3,8,9",3.3,Middle
2221,43005,8,"$4,651 ",3,8,9,"3,8,9",3.3,Middle
2572,43020,8,"$4,558 ",3,8,9,"3,8,9",3.3,Middle
2853,43018,8,"$4,611 ",3,8,9,"3,8,9",3.3,Middle
3387,43017,8,"$5,319 ",3,8,9,"3,8,9",3.3,Middle
608,43014,8,"$4,050 ",3,8,8,"3,8,8",3.2,Middle
1932,43010,8,"$4,328 ",3,8,8,"3,8,8",3.2,Middle
2153,43023,8,"$4,043 ",3,8,8,"3,8,8",3.2,Middle
3417,43004,8,"$3,975 ",3,8,8,"3,8,8",3.2,Middle
1699,43018,8,"$3,653 ",3,8,7,"3,8,7",3.0,Middle
1936,43022,8,"$3,554 ",3,8,7,"3,8,7",3.0,Middle
1215,43022,8,"$3,119 ",3,8,6,"3,8,6",2.8,Middle
3165,43022,8,"$3,168 ",3,8,6,"3,8,6",2.8,Middle
1177,43012,8,"$2,447 ",3,8,5,"3,8,5",2.7,Middle
1677,43001,8,"$2,782 ",3,8,5,"3,8,5",2.7,Middle
2359,43017,8,"$2,689 ",3,8,5,"3,8,5",2.7,Middle
3190,43007,8,"$2,529 ",3,8,5,"3,8,5",2.7,Middle
1234,43014,8,"$2,231 ",3,8,4,"3,8,4",2.5,Low
2104,43019,8,"$2,342 ",3,8,4,"3,8,4",2.5,Low
944,43014,8,"$1,978 ",3,8,3,"3,8,3",2.3,Low
3150,43012,8,"$1,234 ",3,8,2,"3,8,2",2.2,Low
299,43007,7,"$6,898 ",3,7,10,"3,7,10",3.3,Middle
1667,43023,7,"$5,432 ",3,7,10,"3,7,10",3.3,Middle
1808,43023,7,"$7,965 ",3,7,10,"3,7,10",3.3,Middle
2475,43014,7,"$6,245 ",3,7,10,"3,7,10",3.3,Middle
3484,43020,7,"$5,925 ",3,7,10,"3,7,10",3.3,Middle
1157,43014,7,"$5,037 ",3,7,9,"3,7,9",3.2,Middle
1447,43002,7,"$4,554 ",3,7,9,"3,7,9",3.2,Middle
1595,43022,7,"$4,892 ",3,7,9,"3,7,9",3.2,Middle
2142,43018,7,"$5,258 ",3,7,9,"3,7,9",3.2,Middle
2909,43016,7,"$4,644 ",3,7,9,"3,7,9",3.2,Middle
22,43002,7,"$4,287 ",3,7,8,"3,7,8",3.0,Middle
331,43017,7,"$4,405 ",3,7,8,"3,7,8",3.0,Middle
662,43013,7,"$3,873 ",3,7,8,"3,7,8",3.0,Middle
1743,43013,7,"$4,448 ",3,7,8,"3,7,8",3.0,Middle
1891,43018,7,"$4,045 ",3,7,8,"3,7,8",3.0,Middle
2529,43001,7,"$4,083 ",3,7,8,"3,7,8",3.0,Middle
2570,43006,7,"$4,345 ",3,7,8,"3,7,8",3.0,Middle
2940,43005,7,"$4,385 ",3,7,8,"3,7,8",3.0,Middle
272,43008,7,"$3,842 ",3,7,7,"3,7,7",2.8,Middle
1659,43019,7,"$3,461 ",3,7,7,"3,7,7",2.8,Middle
3377,43022,7,"$3,395 ",3,7,7,"3,7,7",2.8,Middle
585,43002,7,"$2,992 ",3,7,6,"3,7,6",2.7,Middle
1418,43013,7,"$2,721 ",3,7,5,"3,7,5",2.5,Low
1656,43015,7,"$2,456 ",3,7,5,"3,7,5",2.5,Low
2576,43021,7,"$2,522 ",3,7,5,"3,7,5",2.5,Low
2956,43002,7,"$2,684 ",3,7,5,"3,7,5",2.5,Low
1840,43001,7,"$2,259 ",3,7,4,"3,7,4",2.3,Low
568,43008,7,"$1,258 ",3,7,2,"3,7,2",2.0,Low
1645,43009,7,"$1,412 ",3,7,2,"3,7,2",2.0,Low
3265,43011,7,$741 ,3,7,1,"3,7,1",1.8,Low
868,43016,6,"$5,535 ",3,5,10,"3,5,10",3.0,Middle
1572,43017,6,"$7,651 ",3,5,10,"3,5,10",3.0,Middle
3450,43001,6,"$5,577 ",3,5,10,"3,5,10",3.0,Middle
283,43008,6,"$4,927 ",3,5,9,"3,5,9",2.8,Middle
1119,43001,6,"$4,826 ",3,5,9,"3,5,9",2.8,Middle
1376,43010,6,"$4,577 ",3,5,9,"3,5,9",2.8,Middle
1682,43017,6,"$5,354 ",3,5,9,"3,5,9",2.8,Middle
2594,43008,6,"$4,896 ",3,5,9,"3,5,9",2.8,Middle
2812,43012,6,"$4,559 ",3,5,9,"3,5,9",2.8,Middle
3367,43017,6,"$4,779 ",3,5,9,"3,5,9",2.8,Middle
468,43005,6,"$4,064 ",3,5,8,"3,5,8",2.7,Middle
509,43010,6,"$4,390 ",3,5,8,"3,5,8",2.7,Middle
920,43009,6,"$4,144 ",3,5,8,"3,5,8",2.7,Middle
1875,43001,6,"$3,921 ",3,5,8,"3,5,8",2.7,Middle
2449,43023,6,"$4,456 ",3,5,8,"3,5,8",2.7,Middle
2472,43014,6,"$4,181 ",3,5,8,"3,5,8",2.7,Middle
2598,43012,6,"$3,931 ",3,5,8,"3,5,8",2.7,Middle
3267,43011,6,"$4,450 ",3,5,8,"3,5,8",2.7,Middle
28,43016,6,"$3,367 ",3,5,7,"3,5,7",2.5,Low
949,43011,6,"$3,644 ",3,5,7,"3,5,7",2.5,Low
1336,43021,6,"$3,596 ",3,5,7,"3,5,7",2.5,Low
1337,43016,6,"$3,417 ",3,5,7,"3,5,7",2.5,Low
1347,43008,6,"$3,745 ",3,5,7,"3,5,7",2.5,Low
1526,43019,6,"$3,447 ",3,5,7,"3,5,7",2.5,Low
2041,43019,6,"$3,800 ",3,5,7,"3,5,7",2.5,Low
2235,43019,6,"$3,650 ",3,5,7,"3,5,7",2.5,Low
2679,43014,6,"$3,338 ",3,5,7,"3,5,7",2.5,Low
2890,43013,6,"$3,396 ",3,5,7,"3,5,7",2.5,Low
3087,43015,6,"$3,709 ",3,5,7,"3,5,7",2.5,Low
3493,43006,6,"$3,729 ",3,5,7,"3,5,7",2.5,Low
800,43014,6,"$3,239 ",3,5,6,"3,5,6",2.3,Low
802,43004,6,"$2,893 ",3,5,6,"3,5,6",2.3,Low
947,43019,6,"$2,982 ",3,5,6,"3,5,6",2.3,Low
2174,43018,6,"$3,052 ",3,5,6,"3,5,6",2.3,Low
2494,43004,6,"$2,939 ",3,5,6,"3,5,6",2.3,Low
3068,43020,6,"$3,085 ",3,5,6,"3,5,6",2.3,Low
3116,43012,6,"$2,862 ",3,5,6,"3,5,6",2.3,Low
1013,43004,6,"$2,464 ",3,5,5,"3,5,5",2.2,Low
1065,43020,6,"$2,753 ",3,5,5,"3,5,5",2.2,Low
1652,43003,6,"$2,662 ",3,5,5,"3,5,5",2.2,Low
1660,43023,6,"$2,624 ",3,5,5,"3,5,5",2.2,Low
2442,43019,6,"$2,620 ",3,5,5,"3,5,5",2.2,Low
2604,43013,6,"$2,796 ",3,5,5,"3,5,5",2.2,Low
3075,43018,6,"$2,741 ",3,5,5,"3,5,5",2.2,Low
3250,43014,6,"$2,763 ",3,5,5,"3,5,5",2.2,Low
3369,43023,6,"$2,672 ",3,5,5,"3,5,5",2.2,Low
9,43021,6,"$2,353 ",3,5,4,"3,5,4",2.0,Low
959,43023,6,"$2,178 ",3,5,4,"3,5,4",2.0,Low
1462,43018,6,"$2,332 ",3,5,4,"3,5,4",2.0,Low
2150,43005,6,"$2,230 ",3,5,4,"3,5,4",2.0,Low
2577,43006,6,"$2,095 ",3,5,4,"3,5,4",2.0,Low
2965,43009,6,"$2,423 ",3,5,4,"3,5,4",2.0,Low
3205,43003,6,"$2,262 ",3,5,4,"3,5,4",2.0,Low
83,43019,6,"$1,798 ",3,5,3,"3,5,3",1.8,Low
540,43020,6,"$1,821 ",3,5,3,"3,5,3",1.8,Low
1256,43018,6,"$2,069 ",3,5,3,"3,5,3",1.8,Low
1320,43005,6,"$1,835 ",3,5,3,"3,5,3",1.8,Low
3026,43007,6,"$1,887 ",3,5,3,"3,5,3",1.8,Low
3245,43006,6,"$1,936 ",3,5,3,"3,5,3",1.8,Low
1877,43019,6,"$1,508 ",3,5,2,"3,5,2",1.7,Low
2913,43010,6,"$1,549 ",3,5,2,"3,5,2",1.7,Low
3343,43021,6,"$1,490 ",3,5,2,"3,5,2",1.7,Low
1022,43016,5,"$6,444 ",3,4,10,"3,4,10",2.8,Middle
399,43006,5,"$4,611 ",3,4,9,"3,4,9",2.7,Middle
486,43008,5,"$4,916 ",3,4,9,"3,4,9",2.7,Middle
743,43010,5,"$4,599 ",3,4,9,"3,4,9",2.7,Middle
866,43001,5,"$4,754 ",3,4,9,"3,4,9",2.7,Middle
3168,43008,5,"$5,171 ",3,4,9,"3,4,9",2.7,Middle
1676,43012,5,"$4,291 ",3,4,8,"3,4,8",2.5,Low
2134,43018,5,"$3,924 ",3,4,8,"3,4,8",2.5,Low
228,43022,5,"$3,720 ",3,4,7,"3,4,7",2.3,Low
257,43007,5,"$3,651 ",3,4,7,"3,4,7",2.3,Low
783,43003,5,"$3,499 ",3,4,7,"3,4,7",2.3,Low
1170,43013,5,"$3,352 ",3,4,7,"3,4,7",2.3,Low
1556,43015,5,"$3,519 ",3,4,7,"3,4,7",2.3,Low
1857,43012,5,"$3,430 ",3,4,7,"3,4,7",2.3,Low
1927,43009,5,"$3,658 ",3,4,7,"3,4,7",2.3,Low
2180,43019,5,"$3,528 ",3,4,7,"3,4,7",2.3,Low
3276,43019,5,"$3,655 ",3,4,7,"3,4,7",2.3,Low
82,43021,5,"$2,924 ",3,4,6,"3,4,6",2.2,Low
384,43014,5,"$2,918 ",3,4,6,"3,4,6",2.2,Low
722,43012,5,"$2,934 ",3,4,6,"3,4,6",2.2,Low
1208,43022,5,"$3,238 ",3,4,6,"3,4,6",2.2,Low
1782,43018,5,"$3,163 ",3,4,6,"3,4,6",2.2,Low
2504,43006,5,"$3,271 ",3,4,6,"3,4,6",2.2,Low
2613,43001,5,"$2,849 ",3,4,6,"3,4,6",2.2,Low
336,43017,5,"$2,598 ",3,4,5,"3,4,5",2.0,Low
602,43022,5,"$2,569 ",3,4,5,"3,4,5",2.0,Low
658,43002,5,"$2,596 ",3,4,5,"3,4,5",2.0,Low
779,43017,5,"$2,466 ",3,4,5,"3,4,5",2.0,Low
2049,43023,5,"$2,533 ",3,4,5,"3,4,5",2.0,Low
2177,43001,5,"$2,762 ",3,4,5,"3,4,5",2.0,Low
2371,43006,5,"$2,643 ",3,4,5,"3,4,5",2.0,Low
2667,43001,5,"$2,515 ",3,4,5,"3,4,5",2.0,Low
2675,43004,5,"$2,643 ",3,4,5,"3,4,5",2.0,Low
2830,43004,5,"$2,491 ",3,4,5,"3,4,5",2.0,Low
2925,43006,5,"$2,770 ",3,4,5,"3,4,5",2.0,Low
3114,43012,5,"$2,574 ",3,4,5,"3,4,5",2.0,Low
3164,43001,5,"$2,602 ",3,4,5,"3,4,5",2.0,Low
456,43011,5,"$2,183 ",3,4,4,"3,4,4",1.8,Low
762,43014,5,"$2,348 ",3,4,4,"3,4,4",1.8,Low
1642,43015,5,"$2,307 ",3,4,4,"3,4,4",1.8,Low
1732,43002,5,"$2,263 ",3,4,4,"3,4,4",1.8,Low
1859,43023,5,"$2,356 ",3,4,4,"3,4,4",1.8,Low
2066,43009,5,"$2,259 ",3,4,4,"3,4,4",1.8,Low
3376,43006,5,"$2,173 ",3,4,4,"3,4,4",1.8,Low
240,43011,5,"$1,893 ",3,4,3,"3,4,3",1.7,Low
664,43015,5,"$1,939 ",3,4,3,"3,4,3",1.7,Low
1375,43017,5,"$1,850 ",3,4,3,"3,4,3",1.7,Low
1899,43023,5,"$2,031 ",3,4,3,"3,4,3",1.7,Low
2253,43015,5,"$1,640 ",3,4,3,"3,4,3",1.7,Low
3271,43009,5,"$1,939 ",3,4,3,"3,4,3",1.7,Low
3418,43009,5,"$2,033 ",3,4,3,"3,4,3",1.7,Low
390,43023,5,"$1,101 ",3,4,2,"3,4,2",1.5,Very Low
828,43020,5,"$1,378 ",3,4,2,"3,4,2",1.5,Very Low
1192,43020,5,"$1,397 ",3,4,2,"3,4,2",1.5,Very Low
1621,43017,5,"$1,162 ",3,4,2,"3,4,2",1.5,Very Low
2293,43014,5,"$1,411 ",3,4,2,"3,4,2",1.5,Very Low
2324,43021,5,"$1,322 ",3,4,2,"3,4,2",1.5,Very Low
2673,43009,5,"$1,143 ",3,4,2,"3,4,2",1.5,Very Low
2774,43015,5,"$1,543 ",3,4,2,"3,4,2",1.5,Very Low
2867,43004,5,"$1,087 ",3,4,2,"3,4,2",1.5,Very Low
2933,43004,5,"$1,242 ",3,4,2,"3,4,2",1.5,Very Low
3063,43007,5,"$1,066 ",3,4,2,"3,4,2",1.5,Very Low
3207,43018,5,"$1,263 ",3,4,2,"3,4,2",1.5,Very Low
3359,43002,5,"$1,121 ",3,4,2,"3,4,2",1.5,Very Low
1489,43017,5,$567 ,3,4,1,"3,4,1",1.3,Very Low
1587,43022,5,$636 ,3,4,1,"3,4,1",1.3,Very Low
1651,43002,5,$694 ,3,4,1,"3,4,1",1.3,Very Low
569,43001,4,"$6,084 ",3,2,10,"3,2,10",2.5,Low
1459,43001,4,"$4,558 ",3,2,9,"3,2,9",2.3,Low
35,43007,4,"$3,707 ",3,2,7,"3,2,7",2.0,Low
105,43010,4,"$3,475 ",3,2,7,"3,2,7",2.0,Low
206,43022,4,"$3,817 ",3,2,7,"3,2,7",2.0,Low
860,43008,4,"$3,530 ",3,2,7,"3,2,7",2.0,Low
901,43017,4,"$3,813 ",3,2,7,"3,2,7",2.0,Low
960,43021,4,"$3,516 ",3,2,7,"3,2,7",2.0,Low
688,43018,4,"$2,968 ",3,2,6,"3,2,6",1.8,Low
735,43012,4,"$3,025 ",3,2,6,"3,2,6",1.8,Low
1247,43009,4,"$2,849 ",3,2,6,"3,2,6",1.8,Low
1852,43002,4,"$3,258 ",3,2,6,"3,2,6",1.8,Low
1888,43012,4,"$3,288 ",3,2,6,"3,2,6",1.8,Low
1940,43023,4,"$3,259 ",3,2,6,"3,2,6",1.8,Low
2037,43001,4,"$2,941 ",3,2,6,"3,2,6",1.8,Low
3107,43004,4,"$3,159 ",3,2,6,"3,2,6",1.8,Low
265,43020,4,"$2,693 ",3,2,5,"3,2,5",1.7,Low
492,43010,4,"$2,708 ",3,2,5,"3,2,5",1.7,Low
586,43009,4,"$2,562 ",3,2,5,"3,2,5",1.7,Low
711,43016,4,"$2,686 ",3,2,5,"3,2,5",1.7,Low
807,43019,4,"$2,491 ",3,2,5,"3,2,5",1.7,Low
1816,43019,4,"$2,769 ",3,2,5,"3,2,5",1.7,Low
2141,43023,4,"$2,612 ",3,2,5,"3,2,5",1.7,Low
2583,43007,4,"$2,652 ",3,2,5,"3,2,5",1.7,Low
2854,43016,4,"$2,476 ",3,2,5,"3,2,5",1.7,Low
2866,43021,4,"$2,444 ",3,2,5,"3,2,5",1.7,Low
107,43018,4,"$2,344 ",3,2,4,"3,2,4",1.5,Very Low
416,43011,4,"$2,348 ",3,2,4,"3,2,4",1.5,Very Low
1401,43018,4,"$2,405 ",3,2,4,"3,2,4",1.5,Very Low
1871,43005,4,"$2,220 ",3,2,4,"3,2,4",1.5,Very Low
2220,43014,4,"$2,129 ",3,2,4,"3,2,4",1.5,Very Low
2305,43021,4,"$2,178 ",3,2,4,"3,2,4",1.5,Very Low
2333,43007,4,"$2,114 ",3,2,4,"3,2,4",1.5,Very Low
2487,43001,4,"$2,181 ",3,2,4,"3,2,4",1.5,Very Low
2898,43021,4,"$2,343 ",3,2,4,"3,2,4",1.5,Very Low
3009,43011,4,"$2,250 ",3,2,4,"3,2,4",1.5,Very Low
616,43007,4,"$1,696 ",3,2,3,"3,2,3",1.3,Very Low
678,43005,4,"$1,746 ",3,2,3,"3,2,3",1.3,Very Low
1553,43015,4,"$2,003 ",3,2,3,"3,2,3",1.3,Very Low
1566,43013,4,"$1,597 ",3,2,3,"3,2,3",1.3,Very Low
1710,43019,4,"$1,639 ",3,2,3,"3,2,3",1.3,Very Low
2625,43015,4,"$1,764 ",3,2,3,"3,2,3",1.3,Very Low
2939,43009,4,"$1,600 ",3,2,3,"3,2,3",1.3,Very Low
2973,43006,4,"$2,016 ",3,2,3,"3,2,3",1.3,Very Low
192,43020,4,"$1,519 ",3,2,2,"3,2,2",1.2,Very Low
503,43016,4,"$1,281 ",3,2,2,"3,2,2",1.2,Very Low
512,43004,4,"$1,136 ",3,2,2,"3,2,2",1.2,Very Low
764,43020,4,"$1,364 ",3,2,2,"3,2,2",1.2,Very Low
1020,43010,4,"$1,532 ",3,2,2,"3,2,2",1.2,Very Low
1309,43017,4,"$1,400 ",3,2,2,"3,2,2",1.2,Very Low
1575,43013,4,"$1,050 ",3,2,2,"3,2,2",1.2,Very Low
1654,43015,4,"$1,180 ",3,2,2,"3,2,2",1.2,Very Low
1666,43021,4,"$1,519 ",3,2,2,"3,2,2",1.2,Very Low
1774,43002,4,"$1,169 ",3,2,2,"3,2,2",1.2,Very Low
2406,43019,4,"$1,341 ",3,2,2,"3,2,2",1.2,Very Low
2970,43001,4,"$1,111 ",3,2,2,"3,2,2",1.2,Very Low
3317,43012,4,"$1,213 ",3,2,2,"3,2,2",1.2,Very Low
31,43010,4,$426 ,3,2,1,"3,2,1",1.0,Very Low
342,43006,4,$667 ,3,2,1,"3,2,1",1.0,Very Low
375,43008,4,$488 ,3,2,1,"3,2,1",1.0,Very Low
612,43012,4,$707 ,3,2,1,"3,2,1",1.0,Very Low
879,43023,4,$853 ,3,2,1,"3,2,1",1.0,Very Low
1097,43023,4,$667 ,3,2,1,"3,2,1",1.0,Very Low
1176,43022,4,$842 ,3,2,1,"3,2,1",1.0,Very Low
1805,43009,4,$635 ,3,2,1,"3,2,1",1.0,Very Low
2178,43022,4,$452 ,3,2,1,"3,2,1",1.0,Very Low
3182,43015,4,$909 ,3,2,1,"3,2,1",1.0,Very Low
3423,43022,4,$751 ,3,2,1,"3,2,1",1.0,Very Low
68,43015,3,"$3,843 ",3,1,7,"3,1,7",1.8,Low
596,43014,3,"$3,836 ",3,1,7,"3,1,7",1.8,Low
